date,year,period_in_year,revenue,profit,cash_reserves,market_share_pct,rd_investment,rd_projects_active,innovation_index,employee_count,employee_satisfaction,employee_turnover_pct,market_conditions,competitor_actions,major_events,strategic_decision_needed
2006-06-W1,32,16,1056903.37,132889.93,680458783.41,28.5,61606.42,10,100,50,95,5.25,crisis,Routine competition,,NO
2006-06-W2,32,17,910579.35,110822.85,680569606.26,28.5,52845.17,10,100,50,95,5.25,crisis,Routine competition,,NO
2006-06-W3,32,18,786835.44,102218.78,680671825.04,28.5,45528.97,10,100,50,94.9,5.26,crisis,Routine competition,,NO
2006-07-W1,32,19,648585.6,83648.17,680755473.2,28.5,39341.77,10,100,50,94.9,5.26,crisis,Routine competition,,NO
2006-07-W2,32,20,555763.34,68012.49,680823485.69,28.5,32429.28,10,100,50,94.7,5.27,crisis,Routine competition,,NO
2006-07-W3,32,21,772458.04,104937.25,680928422.94,28.5,27788.17,10,100,50,94.5,5.27,stable,Routine competition,📈 Crisis ending. Recovery phase begins. ✅ Maintained R&D during crisis. Rapid recovery with new products.,NO
2006-08-W1,32,22,754247.71,96358.11,681024781.05,28.5,38622.9,10,100,50,94.4,5.28,stable,Routine competition,,NO
2006-08-W2,32,23,735089.32,95401.79,681120182.84,28.5,37712.39,10,100,50,94.3,5.28,stable,Routine competition,,NO
2006-08-W3,32,24,711678.42,92675.94,681212858.78,28.5,36754.47,10,100,50,94.3,5.28,stable,Routine competition,,NO
2006-09-W1,32,25,680614.41,85476.34,681298335.12,28.5,35583.92,10,100,50,94.2,5.29,stable,Routine competition,,NO
2006-09-W2,32,26,666308.33,84389.54,681382724.66,28.5,34030.72,10,100,50,94.1,5.29,stable,Routine competition,,NO
2006-09-W3,32,27,657777.03,92364.11,681475088.77,28.5,33315.42,10,100,50,93.9,5.3,stable,Routine competition,,NO
2006-10-W1,32,28,657342.57,79719.39,681554808.16,28.5,32888.85,10,100,50,93.8,5.31,stable,Routine competition,,NO
2006-10-W2,32,29,634292.46,80797.89,681635606.05,28.5,32867.13,10,100,50,93.8,5.31,stable,Routine competition,,NO
2006-10-W3,32,30,627894.77,85296.15,681720902.2,28.5,31714.62,10,100,50,93.6,5.32,stable,Routine competition,,NO
2006-11-W1,32,31,623664.08,85629.03,681806531.24,28.5,31394.74,10,100,50,93.6,5.32,stable,Routine competition,,NO
2006-11-W2,32,32,611995.09,81078.83,681887610.06,28.5,31183.2,10,100,50,93.5,5.33,stable,Routine competition,,NO
2006-11-W3,32,33,597041.51,77632.4,681965242.46,28.5,30599.75,10,100,50,93.5,5.33,stable,Routine competition,,NO
2006-12-W1,32,34,590139.93,77047.59,682042290.05,28.5,29852.08,10,100,50,93.4,5.33,stable,Routine competition,,NO
2006-12-W2,32,35,585838.83,78538.34,682120828.39,28.5,29507.0,10,100,50,93.3,5.34,stable,Routine competition,,NO
2006-12-W3,32,36,583318.45,70920.23,682191748.62,28.5,29291.94,10,100,50,93.2,5.34,stable,Routine competition,,NO
2006-01-W1,33,1,585090.52,77760.49,682269509.11,28.5,29165.92,10,100,50,93.1,5.34,stable,Routine competition,,NO
2007-01-W2,33,2,591700.16,76483.33,682345992.44,28.5,29254.53,10,100,50,93.0,5.35,stable,Routine competition,,NO
2007-01-W3,33,3,592902.57,77734.46,682423726.9,28.5,29585.01,10,100,50,92.9,5.36,stable,Routine competition,,NO
2007-02-W1,33,4,595693.98,79332.05,682503058.95,28.5,29645.13,10,100,50,92.8,5.36,stable,Routine competition,,NO
2007-02-W2,33,5,607073.25,81278.99,682584337.94,28.5,29784.7,10,100,50,92.8,5.36,stable,Routine competition,,NO
2007-02-W3,33,6,621090.81,82180.13,682666518.07,28.5,30353.66,10,100,50,92.7,5.36,stable,Routine competition,,NO
2007-03-W1,33,7,638620.98,81612.59,682748130.67,28.5,31054.54,10,100,50,92.7,5.37,stable,Routine competition,,NO
2007-03-W2,33,8,664344.96,80690.21,682828820.88,28.5,31931.05,10,100,50,92.5,5.37,stable,Routine competition,,NO
2007-03-W3,33,9,677979.26,87786.39,682916607.27,28.5,33217.25,10,100,50,92.4,5.38,stable,Routine competition,,NO
2007-04-W1,33,10,704114.09,90588.41,683007195.68,28.5,33898.96,10,100,50,92.3,5.38,stable,Routine competition,,NO
2007-04-W2,33,11,737468.9,96816.68,683104012.36,28.5,35205.7,10,100,50,92.2,5.39,stable,Routine competition,,NO
2007-04-W3,33,12,751996.28,98887.7,683202900.06,28.5,36873.44,10,100,50,92.0,5.4,stable,Routine competition,,NO
2007-05-W1,33,13,793919.78,100606.24,683303506.3,28.5,37599.81,10,100,50,91.9,5.41,stable,Routine competition,,NO
2007-05-W2,33,14,833194.62,108809.1,683412315.41,28.5,39695.99,10,100,50,91.8,5.41,stable,Routine competition,,NO
2007-05-W3,33,15,832232.61,111814.15,683524129.56,28.5,41659.73,10,100,50,91.6,5.42,stable,Routine competition,,NO
2007-06-W1,33,16,840699.87,109500.84,683633630.4,28.5,41611.63,10,100,50,91.5,5.43,stable,Routine competition,,NO
2007-06-W2,33,17,843148.6,110935.6,683744566.01,28.5,42034.99,10,100,50,91.4,5.43,stable,Routine competition,,NO
2007-06-W3,33,18,851093.96,110797.2,683855363.2,28.5,42157.43,10,100,50,91.3,5.44,stable,Routine competition,,NO
2007-07-W1,33,19,836291.72,109491.8,683964855.01,28.5,42554.7,10,100,50,91.2,5.44,stable,Routine competition,,NO
2007-07-W2,33,20,826531.66,107650.71,684072505.72,28.5,41814.59,10,100,50,91.0,5.45,stable,Routine competition,,NO
2007-07-W3,33,21,831211.65,104860.88,684177366.6,28.5,41326.58,10,100,50,90.9,5.46,stable,Competitor launches new product,,NO
2007-08-W1,33,22,805846.17,107424.19,684284790.8,28.5,41560.58,10,100,50,90.8,5.46,stable,Routine competition,,NO
2007-08-W2,33,23,791825.37,97891.56,684382682.35,28.5,40292.31,10,100,50,90.7,5.47,stable,Routine competition,,NO
2007-08-W3,33,24,779485.62,105527.71,684488210.06,28.5,39591.27,10,100,50,90.5,5.47,stable,Routine competition,,NO
2007-09-W1,33,25,772864.34,98844.97,684587055.04,28.5,38974.28,10,100,50,90.4,5.48,stable,Routine competition,,NO
2007-09-W2,33,26,762713.94,99878.41,684686933.45,28.5,38643.22,10,100,50,90.3,5.49,stable,Routine competition,,NO
2007-09-W3,33,27,730553.63,97372.49,684784305.93,28.5,38135.7,10,100,50,90.1,5.49,stable,Routine competition,,NO
2007-10-W1,33,28,710557.57,90482.99,684874788.92,28.5,36527.68,10,100,50,90.1,5.5,stable,Routine competition,,NO
2007-10-W2,33,29,680559.52,84400.59,684959189.51,28.5,35527.88,10,100,50,89.9,5.5,stable,Routine competition,,NO
2007-10-W3,33,30,657513.51,80935.4,685040124.91,28.5,34027.98,10,100,50,89.8,5.51,stable,Routine competition,,NO
2007-11-W1,33,31,650515.27,82633.78,685122758.69,28.5,32875.68,10,100,50,89.7,5.52,stable,Routine competition,,NO
2007-11-W2,33,32,629211.97,83291.75,685206050.43,28.5,32525.76,10,100,50,89.6,5.52,stable,Routine competition,,NO
2007-11-W3,33,33,606782.22,78973.42,685285023.85,28.5,31460.6,10,100,50,89.4,5.53,stable,Routine competition,,NO
2007-12-W1,33,34,590362.11,77071.49,685362095.35,28.5,30339.11,10,100,50,89.3,5.54,stable,Routine competition,,NO
2007-12-W2,33,35,603196.81,78001.0,685440096.35,28.5,29518.11,10,100,50,89.2,5.54,stable,Routine competition,,NO
2007-12-W3,33,36,608610.85,80461.45,685520557.8,28.5,30159.84,10,100,50,89.2,5.54,stable,Routine competition,,NO
2007-01-W1,34,1,614381.33,80654.33,685601212.13,28.5,30430.54,10,100,50,89.2,5.54,stable,Routine competition,,NO
2008-01-W2,34,2,622178.71,82371.77,685683583.9,28.5,30719.07,10,100,50,89.0,5.55,stable,Routine competition,,NO
2008-01-W3,34,3,641081.84,83122.8,685766706.69,28.5,31108.94,10,100,50,89.0,5.55,stable,Routine competition,,NO
2008-02-W1,34,4,638477.69,84186.76,685850893.45,28.5,32054.09,10,100,50,88.9,5.56,stable,Routine competition,,NO
2008-02-W2,34,5,656690.74,84385.17,685935278.62,28.5,31923.88,10,100,50,88.7,5.56,stable,Routine competition,,NO
2008-02-W3,34,6,664930.62,87859.92,686023138.54,28.5,32834.54,10,100,50,88.6,5.57,stable,Routine competition,,NO
2008-03-W1,34,7,670041.98,84970.27,686108108.81,28.5,33246.53,10,100,50,88.4,5.58,stable,Routine competition,,NO
2008-03-W2,34,8,688129.23,91170.07,686199278.88,28.5,33502.1,10,100,50,88.3,5.59,stable,Routine competition,,NO
2008-03-W3,34,9,708752.58,95739.07,686295017.96,28.5,34406.46,10,100,50,88.1,5.6,stable,Routine competition,,NO
2008-04-W1,34,10,740897.11,97754.88,686392772.83,28.5,35437.63,10,100,50,88.0,5.6,stable,Routine competition,,NO
2008-04-W2,34,11,779991.08,99961.98,686492734.81,28.5,37044.86,10,100,50,87.9,5.6,stable,Routine competition,,NO
2008-04-W3,34,12,813035.91,102205.23,686594940.04,28.5,38999.55,10,100,50,87.8,5.61,stable,Routine competition,,NO
2008-05-W1,34,13,835686.24,110038.27,686704978.31,28.5,40651.8,10,100,50,87.7,5.61,stable,Routine competition,,NO
2008-05-W2,34,14,855637.8,113766.25,686818744.56,28.5,41784.31,10,100,50,87.6,5.62,stable,Routine competition,,NO
2008-05-W3,34,15,868534.73,116012.42,686934756.99,28.5,42781.89,10,100,50,87.5,5.62,stable,Routine competition,,NO
2008-06-W1,34,16,888741.76,118454.14,687053211.13,28.5,43426.74,10,100,50,87.3,5.63,stable,Routine competition,,NO
2008-06-W2,34,17,891647.0,115979.36,687169190.49,28.5,44437.09,10,100,50,87.2,5.64,stable,Routine competition,,NO
2008-06-W3,34,18,919681.51,120278.52,687289469.0,28.5,44582.35,10,100,50,87.1,5.65,stable,Routine competition,,NO
2008-07-W1,34,19,916735.03,115224.09,687404693.1,28.5,45984.08,10,100,50,87.0,5.65,stable,Routine competition,,NO
2008-07-W2,34,20,931086.36,120752.96,687525446.05,28.5,45836.75,10,100,50,87.0,5.65,stable,Routine competition,,NO
2008-07-W3,34,21,935383.59,119507.7,687644953.75,28.5,46554.32,10,100,50,86.8,5.66,stable,Routine competition,,NO
2008-08-W1,34,22,928876.05,119459.88,687764413.64,28.5,46769.18,10,100,50,86.7,5.66,stable,Routine competition,,NO
2008-08-W2,34,23,890946.12,118899.61,687883313.25,28.5,46443.8,10,100,50,86.6,5.67,stable,Routine competition,,NO
2008-08-W3,34,24,889393.99,117273.25,688000586.49,28.5,44547.31,10,100,50,86.5,5.67,stable,Routine competition,,NO
2008-09-W1,34,25,877242.09,112714.83,688113301.33,28.5,44469.7,10,100,50,86.5,5.67,stable,Routine competition,,NO
2008-09-W2,34,26,835791.04,109445.82,688222747.14,28.5,43862.1,10,100,50,86.5,5.68,stable,Routine competition,,NO
2008-09-W3,34,27,815958.92,108283.3,688331030.44,28.5,41789.55,10,100,50,86.4,5.68,stable,Routine competition,,NO
2008-10-W1,34,28,802110.28,102390.77,688433421.21,28.5,40797.95,10,100,50,86.3,5.68,stable,Routine competition,,NO
2008-10-W2,34,29,771866.92,101849.35,688535270.57,28.5,40105.51,10,100,50,86.3,5.69,stable,Routine competition,,NO
2008-10-W3,34,30,773953.49,99790.07,688635060.63,28.5,38593.35,10,100,50,86.3,5.69,stable,Routine competition,,NO
2008-11-W1,34,31,721659.71,95763.05,688730823.68,28.5,38697.67,10,100,50,86.1,5.69,stable,Routine competition,,NO
2008-11-W2,34,32,715762.26,85983.22,688816806.9,28.5,36082.99,10,100,50,86.0,5.7,stable,Routine competition,,NO
2008-11-W3,34,33,711983.46,95319.57,688912126.47,28.5,35788.11,10,100,50,86.0,5.7,stable,Routine competition,,NO
2008-12-W1,34,34,681441.65,88819.47,689000945.94,28.5,35599.17,10,100,50,85.8,5.71,stable,Routine competition,,NO
2008-12-W2,34,35,691949.86,89036.23,689089982.17,28.5,34072.08,10,100,50,85.8,5.71,stable,Routine competition,,NO
2008-12-W3,34,36,698567.06,89500.0,689179482.18,28.5,34597.49,10,100,50,85.7,5.72,stable,Routine competition,,NO
2008-01-W1,35,1,699802.51,89518.31,689269000.49,28.5,34928.35,10,100,50,85.6,5.72,stable,Routine competition,,NO
2009-01-W2,35,2,701574.95,90973.2,689359973.69,28.5,34990.13,10,100,50,85.5,5.73,stable,Routine competition,,NO
2009-01-W3,35,3,705307.25,95088.39,689455062.08,28.5,35078.75,10,100,50,85.4,5.73,stable,Competitor launches new product,,NO
2009-02-W1,35,4,722113.91,96177.68,689551239.77,28.5,35265.36,10,100,50,85.3,5.74,stable,Routine competition,,NO
2009-02-W2,35,5,748780.27,100933.27,689652173.04,28.5,36105.7,10,100,50,85.2,5.74,stable,Routine competition,,NO
2009-02-W3,35,6,780934.38,99727.16,689751900.19,28.5,37439.01,10,100,50,85.2,5.74,stable,Routine competition,,NO
2009-03-W1,35,7,770485.27,100301.79,689852201.98,28.5,39046.72,10,100,50,85.1,5.75,stable,Routine competition,,NO
2009-03-W2,35,8,780751.67,102102.46,689954304.44,28.5,38524.26,10,100,50,85.0,5.75,stable,Routine competition,,NO
2009-03-W3,35,9,827033.57,107472.53,690061776.97,28.5,39037.58,10,100,50,84.9,5.75,stable,Routine competition,,NO
2009-04-W1,35,10,862982.43,113195.57,690174972.54,28.5,41351.68,10,100,50,84.8,5.76,stable,Routine competition,,NO
2009-04-W2,35,11,869902.73,114491.28,690289463.82,28.5,43149.12,10,100,50,84.8,5.76,stable,Routine competition,,NO
2009-04-W3,35,12,883479.78,118885.5,690408349.33,28.5,43495.14,10,100,50,84.6,5.77,stable,Routine competition,,NO
2009-05-W1,35,13,902762.63,122615.07,690530964.39,28.5,44173.99,10,100,50,84.5,5.77,stable,Routine competition,,NO
2009-05-W2,35,14,908527.63,113877.28,690644841.68,28.5,45138.13,10,100,50,84.4,5.78,stable,Routine competition,,NO
2009-05-W3,35,15,922092.87,122964.58,690767806.26,28.5,45426.38,10,100,50,84.3,5.79,stable,Routine competition,,NO
2009-06-W1,35,16,934403.61,127317.82,690895124.08,28.5,46104.64,10,100,50,84.2,5.79,stable,Routine competition,,NO
2009-06-W2,35,17,940698.66,124059.4,691019183.48,28.5,46720.18,10,100,50,84.2,5.79,stable,Routine competition,,NO
2009-06-W3,35,18,949652.91,119874.07,691139057.55,28.5,47034.93,10,100,50,84.0,5.8,stable,Routine competition,,NO
2009-07-W1,35,19,954461.19,128494.26,691267551.81,28.5,47482.65,10,100,50,83.8,5.81,stable,Routine competition,,NO
2009-07-W2,35,20,930558.48,118502.41,691386054.22,28.5,47723.06,10,100,50,83.6,5.82,stable,Routine competition,,NO
2009-07-W3,35,21,917370.3,113590.62,691499644.84,28.5,46527.92,10,100,50,83.5,5.83,stable,Routine competition,,NO
2009-08-W1,35,22,910804.53,117383.9,691617028.74,28.5,45868.52,10,100,50,83.4,5.83,stable,M&A activity in sector,,NO
2009-08-W2,35,23,889776.08,118289.02,691735317.76,28.5,45540.23,10,100,50,83.3,5.84,stable,Routine competition,,NO
2009-08-W3,35,24,852497.61,106849.88,691842167.64,28.5,44488.8,10,100,50,83.2,5.84,stable,Routine competition,,NO
2009-09-W1,35,25,854121.49,112167.62,691954335.26,28.5,42624.88,10,100,50,83.2,5.84,stable,Routine competition,,NO
2009-09-W2,35,26,836883.06,110268.88,692064604.13,28.5,42706.07,10,100,50,83.1,5.84,stable,Routine competition,,NO
2009-09-W3,35,27,829836.12,110085.41,692174689.54,28.5,41844.15,10,100,50,83.0,5.85,stable,Routine competition,,NO
2009-10-W1,35,28,809293.01,99569.89,692274259.44,28.5,41491.81,10,100,50,83.0,5.85,stable,Routine competition,,NO
2009-10-W2,35,29,790345.95,98813.71,692373073.14,28.5,40464.65,10,100,50,83.0,5.85,stable,Routine competition,,NO
2009-10-W3,35,30,769136.73,100669.3,692473742.45,28.5,39517.3,10,100,50,82.8,5.86,stable,Routine competition,,NO
2009-11-W1,35,31,755388.18,91457.27,692565199.72,28.5,38456.84,10,100,50,82.8,5.86,stable,Routine competition,,NO
2009-11-W2,35,32,743246.64,98847.57,692664047.29,28.5,37769.41,10,100,50,82.8,5.86,stable,Routine competition,,NO
2009-11-W3,35,33,754941.14,95805.25,692759852.54,28.5,37162.33,10,100,50,82.7,5.87,stable,Routine competition,,NO
2009-12-W1,35,34,726692.28,93886.88,692853739.42,28.5,37747.06,10,100,50,82.6,5.87,stable,Routine competition,,NO
2009-12-W2,35,35,731845.94,97432.48,692951171.9,28.5,36334.61,10,100,50,82.6,5.87,stable,Routine competition,,NO
2009-12-W3,35,36,732321.09,97380.56,693048552.46,28.5,36592.3,10,100,50,82.5,5.88,stable,Routine competition,,NO
2009-01-W1,36,1,738365.61,95891.24,693144443.69,28.5,36616.05,10,100,50,82.4,5.88,stable,Routine competition,,NO
2010-01-W2,36,2,740530.88,93648.36,693238092.06,28.5,36918.28,10,100,50,82.3,5.89,stable,Routine competition,,NO
2010-01-W3,36,3,756101.56,98114.38,693336206.44,28.5,37026.54,10,100,50,82.2,5.89,stable,Routine competition,,NO
2010-02-W1,36,4,770438.36,102554.76,693438761.2,28.5,37805.08,10,100,50,82.2,5.89,stable,Routine competition,,NO
2010-02-W2,36,5,790541.4,104221.41,693542982.61,28.5,38521.92,10,100,50,82.2,5.89,stable,Routine competition,,NO
2010-02-W3,36,6,805571.04,101165.08,693644147.68,28.5,39527.07,10,100,50,82.2,5.89,stable,Routine competition,,NO
2010-03-W1,36,7,835316.29,110964.32,693755112.01,28.5,40278.55,10,100,50,82.1,5.9,stable,Routine competition,,NO
2010-03-W2,36,8,873975.22,113835.56,693868947.56,28.5,41765.81,10,100,50,81.9,5.9,stable,Routine competition,,NO
2010-03-W3,36,9,906520.9,116684.83,693985632.39,28.5,43698.76,10,100,50,81.9,5.9,stable,Routine competition,,NO
2010-04-W1,36,10,914214.14,119821.16,694105453.55,28.5,45326.05,10,100,50,81.9,5.91,stable,Routine competition,,NO
2010-04-W2,36,11,935979.09,122203.16,694227656.71,28.5,45710.71,10,100,50,81.8,5.91,stable,Routine competition,,NO
2010-04-W3,36,12,970731.24,127968.19,694355624.91,28.5,46798.95,10,100,50,81.7,5.91,stable,Routine competition,,NO
2010-05-W1,36,13,1024798.0,139779.52,694495404.42,28.5,48536.56,10,100,50,81.5,5.92,stable,Routine competition,,NO
2010-05-W2,36,14,1064069.29,138525.64,694633930.06,28.5,51239.9,10,100,50,81.7,5.91,stable,Routine competition,,NO
2010-05-W3,36,15,1108508.03,150781.31,694784711.38,28.5,53203.46,10,100,50,81.9,5.9,stable,Routine competition,,NO
2010-06-W1,36,16,1121747.94,140455.47,694925166.85,28.5,55425.4,10,100,50,82.0,5.9,stable,Routine competition,,NO
2010-06-W2,36,17,1124307.28,142726.64,695067893.49,28.5,56087.4,10,100,50,82.1,5.89,stable,Routine competition,,NO
2010-06-W3,36,18,1115732.18,147700.54,695215594.03,28.5,56215.36,10,100,50,82.2,5.89,stable,Routine competition,,NO
2010-07-W1,36,19,1127316.92,148883.44,695364477.47,28.5,55786.61,10,100,50,82.4,5.88,stable,Routine competition,,NO
2010-07-W2,36,20,1128244.15,148199.14,695512676.61,28.5,56365.85,10,100,50,82.4,5.88,stable,Routine competition,,NO
2010-07-W3,36,21,1098754.11,131977.3,695644653.91,28.5,56412.21,10,100,50,82.5,5.87,stable,Routine competition,,NO
2010-08-W1,36,22,1096908.42,147446.91,695792100.82,28.5,54937.71,10,100,50,82.5,5.87,stable,Routine competition,,NO
2010-08-W2,36,23,1077648.9,132549.5,695924650.32,28.5,54845.42,10,100,50,82.8,5.86,stable,Routine competition,,NO
2010-08-W3,36,24,1044828.44,131163.72,696055814.04,28.5,53882.45,10,100,50,82.9,5.86,stable,Routine competition,,NO
2010-09-W1,36,25,1031436.25,129921.54,696185735.58,28.5,52241.42,10,100,50,83.1,5.84,stable,Routine competition,,NO
2010-09-W2,36,26,973578.26,128945.02,696314680.6,28.5,51571.81,10,100,50,83.3,5.84,stable,Routine competition,,NO
2010-09-W3,36,27,935002.97,123597.69,696438278.29,28.5,48678.91,10,100,50,83.3,5.84,stable,Routine competition,,NO
2010-10-W1,36,28,915713.3,116330.63,696554608.92,28.5,46750.15,10,100,50,83.1,5.84,stable,Routine competition,,NO
2010-10-W2,36,29,904045.75,121467.09,696676076.01,28.5,45785.67,10,100,50,83.0,5.85,stable,Routine competition,,NO
2010-10-W3,36,30,871078.24,108159.68,696784235.69,28.5,45202.29,10,100,50,82.9,5.86,stable,Routine competition,,NO
2010-11-W1,36,31,824986.48,107270.48,696891506.17,28.5,43553.91,10,100,50,82.8,5.86,stable,Routine competition,,NO
2010-11-W2,36,32,775053.56,100023.73,696991529.9,28.5,41249.32,10,100,50,82.7,5.87,stable,Routine competition,,NO
2010-11-W3,36,33,771187.96,99809.53,697091339.44,28.5,38752.68,10,100,50,82.6,5.87,stable,Routine competition,,NO
2010-12-W1,36,34,766250.76,97150.74,697188490.18,28.5,38559.4,10,100,50,82.5,5.88,stable,M&A activity in sector,,NO
2010-12-W2,36,35,750716.08,99386.46,697287876.64,28.5,38312.54,10,100,50,82.3,5.89,stable,Routine competition,,NO
2010-12-W3,36,36,755798.6,99122.34,697386998.97,28.5,37535.8,10,100,50,82.3,5.89,stable,Routine competition,,NO
2010-01-W1,37,1,771851.37,103006.48,697490005.45,28.5,37789.93,10,100,50,82.1,5.9,stable,Routine competition,,NO
2011-01-W2,37,2,784035.84,105505.63,697595511.09,28.5,38592.57,10,100,50,82.1,5.9,stable,Routine competition,,NO
2011-01-W3,37,3,780623.39,103125.37,697698636.46,28.5,39201.79,10,100,50,82.0,5.9,stable,Routine competition,,NO
2011-02-W1,37,4,763981.4,94437.38,697793073.84,28.5,39031.17,10,100,50,81.9,5.9,stable,Routine competition,,NO
2011-02-W2,37,5,760788.85,96466.39,697889540.24,28.5,38199.07,10,100,50,81.9,5.91,stable,Routine competition,,NO
2011-02-W3,37,6,772332.64,103694.87,697993235.1,28.5,38039.44,10,100,50,81.7,5.91,stable,Routine competition,,NO
2011-03-W1,37,7,785093.78,100390.81,698093625.91,28.5,38616.63,10,100,50,81.6,5.92,stable,Routine competition,,NO
2011-03-W2,37,8,820684.54,102760.33,698196386.24,28.5,39254.69,10,100,50,81.5,5.93,stable,Routine competition,,NO
2011-03-W3,37,9,845277.18,111382.97,698307769.2,28.5,41034.23,10,100,50,81.3,5.94,stable,Routine competition,,NO
